Id,Category
8593,8
8594,5
8595,1
8596,0
8597,0
8598,6
8599,0
8600,5
8601,0
8602,6
8603,6
8604,3
8605,2
8606,6
8607,4
8608,0
8609,8
8610,3
8611,7
8612,8
8613,0
8614,6
8615,0
8616,7
8617,0
8618,9
8619,6
8620,4
8621,2
8622,0
8623,1
8624,4
8625,0
8626,5
8627,3
8628,5
8629,4
8630,7
8631,7
8632,2
8633,7
8634,5
8635,4
8636,1
8637,0
8638,1
8639,9
8640,1
8641,7
8642,7
8643,9
8644,9
8645,8
8646,7
8647,9
8648,3
8649,9
8650,5
8651,4
8652,7
8653,9
8654,5
8655,8
8656,8
8657,6
8658,3
8659,1
8660,9
8661,6
8662,9
8663,6
8664,6
8665,5
8666,9
8667,3
8668,2
8669,4
8670,7
8671,5
8672,9
8673,5
8674,6
8675,2
8676,5
8677,8
8678,9
8679,0
8680,0
8681,2
8682,6
8683,5
8684,2
8685,4
8686,0
8687,9
8688,4
8689,4
8690,4
8691,8
8692,5
8693,9
8694,0
8695,5
8696,7
8697,9
8698,3
8699,7
8700,8
8701,8
8702,1
8703,6
8704,4
8705,8
8706,3
8707,5
8708,4
8709,6
8710,0
8711,2
8712,2
8713,1
8714,5
8715,9
8716,1
8717,2
8718,5
8719,3
8720,1
8721,8
8722,0
8723,2
8724,3
8725,9
8726,9
8727,3
8728,4
8729,2
8730,0
8731,7
8732,3
8733,3
8734,3
8735,7
8736,1
8737,3
8738,7
8739,9
8740,0
8741,2
8742,4
8743,6
8744,6
8745,9
8746,6
8747,6
8748,6
8749,2
8750,6
8751,4
8752,7
8753,8
8754,1
8755,3
8756,4
8757,5
8758,7
8759,7
8760,4
8761,5
8762,9
8763,9
8764,6
8765,3
8766,3
8767,8
8768,5
8769,4
8770,2
8771,6
8772,9
8773,8
8774,0
8775,6
8776,4
8777,5
8778,2
8779,3
8780,9
8781,4
8782,2
8783,6
8784,6
8785,1
8786,3
8787,8
8788,9
8789,0
8790,3
8791,0
8792,5
8793,5
8794,0
8795,0
8796,9
8797,8
8798,8
8799,8
8800,0
8801,7
8802,3
8803,3
8804,6
8805,7
8806,1
8807,8
8808,4
8809,8
8810,2
8811,2
8812,1
8813,2
8814,3
8815,6
8816,3
8817,6
8818,8
8819,6
8820,7
8821,7
8822,1
8823,4
8824,7
8825,1
8826,2
8827,4
8828,3
8829,7
8830,5
8831,1
8832,5
8833,2
8834,7
8835,5
8836,9
8837,8
8838,0
8839,5
8840,3
8841,3
8842,0
8843,5
8844,6
8845,5
8846,4
8847,7
8848,4
8849,5
8850,2
8851,1
8852,8
8853,3
8854,3
8855,1
8856,2
8857,0
8858,0
8859,5
8860,0
8861,6
8862,5
8863,9
8864,1
8865,8
8866,8
8867,8
8868,7
8869,7
8870,0
8871,6
8872,3
8873,4
8874,2
8875,5
8876,5
8877,1
8878,5
8879,5
8880,0
8881,6
8882,9
8883,6
8884,7
8885,0
8886,8
8887,7
8888,1
8889,5
8890,1
8891,1
8892,5
8893,5
8894,8
8895,5
8896,3
8897,8
8898,0
8899,5
8900,0
8901,9
8902,8
8903,9
8904,9
8905,8
8906,0
8907,2
8908,7
8909,8
8910,5
8911,1
8912,8
8913,9
8914,6
8915,8
8916,6
8917,3
8918,9
8919,5
8920,1
8921,7
8922,3
8923,2
8924,9
8925,1
8926,9
8927,2
8928,1
8929,4
8930,4
8931,1
8932,8
8933,0
8934,3
8935,1
8936,7
8937,8
8938,1
8939,3
8940,8
8941,3
8942,0
8943,1
8944,1
8945,7
8946,5
8947,0
8948,0
8949,9
8950,7
8951,5
8952,7
8953,8
8954,9
8955,0
8956,5
8957,4
8958,3
8959,3
8960,6
8961,3
8962,4
8963,8
8964,1
8965,1
8966,2
8967,7
8968,0
8969,6
8970,4
8971,7
8972,1
8973,1
8974,7
8975,3
8976,1
8977,1
8978,2
8979,7
8980,1
8981,5
8982,2
8983,0
8984,6
8985,5
8986,0
8987,2
8988,8
8989,5
8990,5
8991,2
8992,8
8993,1
8994,0
8995,5
8996,5
8997,7
8998,9
8999,6
9000,2
9001,3
9002,0
9003,0
9004,9
9005,1
9006,2
9007,9
9008,6
9009,5
9010,4
9011,9
9012,6
9013,3
9014,3
9015,9
9016,8
9017,6
9018,1
9019,8
9020,4
9021,1
9022,8
9023,7
9024,5
9025,9
9026,1
9027,0
9028,4
9029,3
9030,0
9031,8
9032,5
9033,7
9034,1
9035,4
9036,4
9037,6
9038,3
9039,5
9040,5
9041,4
9042,6
9043,2
9044,9
9045,7
9046,5
9047,1
9048,1
9049,0
9050,8
9051,5
9052,5
9053,3
9054,1
9055,6
9056,7
9057,5
9058,9
9059,1
9060,9
9061,2
9062,7
9063,9
9064,8
9065,2
9066,9
9067,4
9068,6
9069,8
9070,8
9071,2
9072,2
9073,3
9074,1
9075,8
9076,1
9077,4
9078,2
9079,2
9080,3
9081,8
9082,8
9083,8
9084,8
9085,8
9086,2
9087,1
9088,2
9089,1
9090,5
9091,1
9092,0
9093,8
9094,1
9095,4
9096,8
9097,5
9098,8
9099,1
9100,1
9101,8
9102,1
9103,8
9104,0
9105,3
9106,2
9107,5
9108,4
9109,7
9110,7
9111,6
9112,9
9113,1
9114,8
9115,1
9116,5
9117,2
9118,3
9119,3
9120,6
9121,0
9122,7
9123,0
9124,2
9125,7
9126,2
9127,6
9128,9
9129,7
9130,2
9131,1
9132,6
9133,0
9134,3
9135,3
9136,0
9137,2
9138,1
9139,9
9140,2
9141,8
9142,9
9143,7
9144,7
9145,6
9146,2
9147,2
9148,3
9149,3
9150,9
9151,2
9152,1
9153,8
9154,0
9155,3
9156,2
9157,0
9158,0
9159,1
9160,0
9161,4
9162,5
9163,8
9164,3
9165,0
9166,1
9167,1
9168,3
9169,0
9170,3
9171,2
9172,4
9173,0
9174,0
9175,6
9176,2
9177,2
9178,6
9179,2
9180,5
9181,1
9182,3
9183,1
9184,9
9185,5
9186,8
9187,1
9188,0
9189,1
9190,9
9191,3
9192,2
9193,7
9194,6
9195,3
9196,4
9197,0
9198,1
9199,0
9200,2
9201,7
9202,0
9203,8
9204,4
9205,7
9206,3
9207,9
9208,1
9209,9
9210,8
9211,3
9212,8
9213,2
9214,0
9215,2
9216,7
9217,3
9218,4
9219,7
9220,0
9221,2
9222,4
9223,3
9224,5
9225,1
9226,3
9227,4
9228,9
9229,4
9230,5
9231,4
9232,0
9233,2
9234,3
9235,8
9236,1
9237,5
9238,6
9239,5
9240,6
9241,5
9242,9
9243,5
9244,0
9245,9
9246,8
9247,0
9248,8
9249,3
9250,5
9251,3
9252,2
9253,2
9254,7
9255,7
9256,6
9257,8
9258,1
9259,1
9260,9
9261,4
9262,5
9263,6
9264,8
9265,9
9266,3
9267,2
9268,5
9269,5
9270,1
9271,3
9272,9
9273,2
9274,9
9275,5
9276,4
9277,5
9278,2
9279,3
9280,7
9281,1
9282,8
9283,8
9284,0
9285,7
9286,2
9287,0
9288,8
9289,5
9290,3
9291,1
9292,9
9293,9
9294,8
9295,8
9296,2
9297,6
9298,0
9299,5
9300,2
9301,2
9302,4
9303,7
9304,0
9305,0
9306,1
9307,6
9308,7
9309,6
9310,7
9311,5
9312,4
9313,4
9314,6
9315,1
9316,2
9317,1
9318,6
9319,5
9320,2
9321,9
9322,3
9323,7
9324,9
9325,1
9326,1
9327,5
9328,0
9329,1
9330,3
9331,2
9332,2
9333,8
9334,1
9335,0
9336,6
9337,4
9338,4
9339,9
9340,5
9341,8
9342,3
9343,2
9344,4
9345,2
9346,7
9347,3
9348,9
9349,7
9350,3
9351,3
9352,5
9353,2
9354,4
9355,2
9356,8
9357,0
9358,0
9359,4
9360,6
9361,0
9362,3
9363,7
9364,7
9365,0
9366,8
9367,4
9368,5
9369,6
9370,6
9371,9
9372,3
9373,2
9374,9
9375,1
9376,1
9377,1
9378,7
9379,0
9380,4
9381,3
9382,8
9383,5
9384,6
9385,8
9386,5
9387,7
9388,9
9389,8
9390,1
9391,6
9392,0
9393,8
9394,8
9395,7
9396,5
9397,9
9398,7
9399,1
9400,0
9401,6
9402,5
9403,2
9404,2
9405,7
9406,5
9407,2
9408,1
9409,6
9410,0
9411,6
9412,6
9413,7
9414,6
9415,9
9416,7
9417,4
9418,2
9419,1
9420,3
9421,3
9422,9
9423,0
9424,4
9425,8
9426,1
9427,9
9428,4
9429,0
9430,3
9431,1
9432,2
9433,9
9434,6
9435,3
9436,4
9437,3
9438,5
9439,4
9440,8
9441,1
9442,7
9443,5
9444,7
9445,5
9446,5
9447,7
9448,2
9449,0
9450,6
9451,5
9452,4
9453,3
9454,9
9455,2
9456,7
9457,0
9458,9
9459,6
9460,9
9461,0
9462,5
9463,8
9464,5
9465,7
9466,4
9467,7
9468,8
9469,6
9470,7
9471,1
9472,8
9473,6
9474,2
9475,1
9476,1
9477,5
9478,5
9479,6
9480,5
9481,4
9482,1
9483,3
9484,1
9485,6
9486,9
9487,9
9488,7
9489,0
9490,6
9491,6
9492,0
9493,1
9494,6
9495,3
9496,9
9497,1
9498,0
9499,9
9500,3
9501,9
9502,5
9503,8
9504,0
9505,3
9506,4
9507,3
9508,4
9509,8
9510,9
9511,4
9512,8
9513,5
9514,6
9515,9
9516,0
9517,1
9518,3
9519,6
9520,3
9521,2
9522,8
9523,6
9524,9
9525,9
9526,1
9527,2
9528,2
9529,0
9530,3
9531,2
9532,9
9533,7
9534,0
9535,0
9536,5
9537,3
9538,5
9539,6
9540,5
9541,4
9542,8
9543,2
9544,0
9545,5
9546,1
9547,4
9548,5
9549,3
9550,3
9551,4
9552,5
9553,0
9554,0
9555,7
9556,9
9557,2
9558,8
9559,4
9560,4
9561,4
9562,4
9563,6
9564,2
9565,8
9566,0
9567,0
9568,3
9569,2
9570,5
9571,8
9572,3
9573,5
9574,7
9575,2
9576,7
9577,5
9578,4
9579,3
9580,2
9581,9
9582,7
9583,2
9584,7
9585,9
9586,6
9587,6
9588,7
9589,2
9590,0
9591,2
9592,3
9593,4
9594,6
9595,5
9596,8
9597,9
9598,1
9599,0
9600,5
9601,3
9602,4
9603,6
9604,9
9605,5
9606,2
9607,2
9608,3
9609,7
9610,3
9611,9
9612,6
9613,2
9614,1
9615,2
9616,1
9617,8
9618,1
9619,8
9620,7
9621,0
9622,7
9623,8
9624,4
9625,6
9626,5
9627,5
9628,6
9629,3
9630,5
9631,6
9632,4
9633,9
9634,3
9635,9
9636,6
9637,5
9638,6
9639,4
9640,6
9641,5
9642,8
9643,3
9644,6
9645,6
9646,4
9647,2
9648,2
9649,3
9650,3
9651,6
9652,2
9653,0
9654,7
9655,1
9656,7
9657,1
9658,9
9659,2
9660,2
9661,4
9662,1
9663,7
9664,8
9665,8
9666,1
9667,5
9668,3
9669,7
9670,8
9671,4
9672,1
9673,5
9674,3
9675,2
9676,7
9677,5
9678,2
9679,3
9680,8
9681,9
9682,3
9683,0
9684,2
9685,5
9686,1
9687,3
9688,7
9689,8
9690,7
9691,3
9692,0
9693,1
9694,3
9695,4
9696,2
9697,4
9698,2
9699,4
9700,3
9701,5
9702,0
9703,1
9704,6
9705,1
9706,1
9707,3
9708,7
9709,1
9710,9
9711,2
9712,2
9713,1
9714,1
9715,2
9716,1
9717,4
9718,9
9719,5
9720,0
9721,9
9722,2
9723,6
9724,7
9725,3
9726,3
9727,9
9728,2
9729,3
9730,9
9731,0
9732,4
9733,4
9734,0
9735,5
9736,0
9737,7
9738,5
9739,3
9740,7
9741,0
9742,2
9743,1
9744,6
9745,0
9746,6
9747,6
9748,6
9749,8
9750,4
9751,8
9752,2
9753,5
9754,8
9755,1
9756,3
9757,0
9758,6
9759,1
9760,3
9761,6
9762,8
9763,0
9764,2
9765,5
9766,1
9767,3
9768,5
9769,9
9770,7
9771,0
9772,2
9773,7
9774,4
9775,6
9776,2
9777,7
9778,1
9779,9
9780,0
9781,9
9782,7
9783,5
9784,4
9785,3
9786,3
9787,7
9788,4
9789,6
9790,0
9791,2
9792,3
9793,7
9794,2
9795,8
9796,9
9797,9
9798,8
9799,8
9800,6
9801,6
9802,4
9803,4
9804,8
9805,1
9806,9
9807,9
9808,4
9809,3
9810,2
9811,4
9812,0
9813,8
9814,2
9815,2
9816,1
9817,4
9818,2
9819,9
9820,7
9821,6
9822,1
9823,3
9824,2
9825,3
9826,8
9827,6
9828,8
9829,8
9830,0
9831,2
9832,7
9833,3
9834,6
9835,0
9836,1
9837,2
9838,6
9839,2
9840,8
9841,0
9842,2
9843,5
9844,0
9845,8
9846,7
9847,6
9848,2
9849,7
9850,0
9851,8
9852,7
9853,8
9854,1
9855,9
9856,2
9857,2
9858,1
9859,0
9860,5
9861,4
9862,9
9863,7
9864,1
9865,8
9866,8
9867,0
9868,0
9869,9
9870,6
9871,7
9872,8
9873,0
9874,1
9875,1
9876,0
9877,9
9878,9
9879,2
9880,9
9881,4
9882,0
9883,8
9884,2
9885,4
9886,9
9887,9
9888,7
9889,8
9890,9
9891,7
9892,8
9893,2
9894,8
9895,9
9896,3
9897,3
9898,3
9899,1
9900,3
9901,7
9902,9
9903,6
9904,9
9905,6
9906,7
9907,5
9908,2
9909,7
9910,4
9911,6
9912,1
9913,8
9914,6
9915,8
9916,1
9917,1
9918,1
9919,6
9920,7
9921,5
9922,5
9923,0
9924,5
9925,5
9926,7
9927,5
9928,9
9929,4
9930,6
9931,4
9932,0
9933,2
9934,6
9935,7
9936,3
9937,0
9938,2
9939,6
9940,1
9941,1
9942,1
9943,1
9944,1
9945,0
9946,5
9947,5
9948,1
9949,5
9950,9
9951,2
9952,1
9953,3
9954,7
9955,5
9956,9
9957,4
9958,9
9959,9
9960,6
9961,6
9962,3
9963,0
9964,2
9965,5
9966,6
9967,4
9968,2
9969,8
9970,0
9971,7
9972,4
9973,7
9974,8
9975,5
9976,1
9977,6
9978,4
9979,2
9980,5
9981,8
9982,8
9983,7
9984,2
9985,1
9986,1
9987,0
9988,5
9989,9
9990,2
9991,2
9992,2
9993,8
9994,9
9995,4
9996,8
9997,1
9998,0
9999,7
